id,original_title,cast,director,keywords,genres
13384,Kes,David Bradley|Freddie Fletcher|Lynne Perrie|Colin Welland|Bob Bowes,Ken Loach,falcon|childhood,Drama
18118,Mackenna's Gold,Gregory Peck|Omar Sharif|Camilla Sparv|Julie Newmar|Telly Savalas,J. Lee Thompson,gold|marshal,Action|Western
15374,A Boy Named Charlie Brown,Peter Robbins|Pamelyn Ferdin|Glenn Gilger|Andy Pforsich|Sally Dryer,Bill Melendez,peanuts,Animation|Comedy|Family
29228,The Computer Wore Tennis Shoes,Kurt Russell|Cesar Romero|Joe Flynn|William Schallert|Alan Hewitt,Robert Butler,,Comedy|Family
17529,True Grit,John Wayne|Kim Darby|Jeremy Slate|Dennis Hopper|Robert Duvall,Henry Hathaway,bounty hunter|man hunt,Drama|Western|Adventure
28289,Cactus Flower,Walter Matthau|Ingrid Bergman|Goldie Hawn|Jack Weston|Rick Lenz,Gene Saks,nurse|mine|lovelorn,Comedy|Romance
66027,Women in Love,Alan Bates|Oliver Reed|Glenda Jackson|Jennie Linden|Eleanor Bron,Ken Russell,sex,Drama|Romance
42329,The Valley of Gwangi,James Franciscus|Gila Golan|Richard Carlson|Laurence Naismith|Freda Jackson,Jim O'Connolly,stop motion animation|dinosaur|cowboys,Thriller|Fantasy|Action|Science Fiction|Western
11574,Support Your Local Sheriff,James Garner|Joan Hackett|Walter Brennan|Harry Morgan|Jack Elam,Burt Kennedy,deputy sheriff|mayor|australia|western town|bar shootout,Comedy|Western
15873,The Bridge at Remagen,George Segal|Ben Gazzara|Robert Vaughn|Bradford Dillman|Peter van Eyck,John Guillermin,world war ii|bridge|soldier|explosion,Action|History|War
19293,Carry On Again Doctor,Sid James|Kenneth Williams|Charles Hawtrey|Jim Dale|Joan Sims,Gerald Thomas,1970s|british|comedy|carry on|hospital,Comedy
45522,Castle Keep,Burt Lancaster|Jean-Pierre Aumont|Peter Falk|Bruce Dern|Patrick O'Neal,Sydney Pollack,castle|battle of the bulge,Action|Comedy|Drama|Romance|War
5227,Hercules in New York,Arnold Schwarzenegger|Deborah Loomis|Taina Elg|James Karen|Arnold Stang,Arthur Allan Seidelman,new york|hercules,Action|Adventure|Comedy|Fantasy|Science Fiction
55152,The Oblong Box,Vincent Price|Christopher Lee|Rupert Davies|Uta Levka|Sally Geeson,Gordon Hessler,,Horror
5179,The Prime of Miss Jean Brodie,Maggie Smith|Robert Stephens|Pamela Franklin|Celia Johnson|Gordon Jackson,Ronald Neame,edinburgh|eccentric|teacher|school,Drama
40430,DoppelgÃ¤nger,Roy Thinnes|Ian Hendry|Patrick Wymark|Lynn Loring|Loni von Friedl,Robert Parrish,space travel|space mission|space|double role|outer space,Science Fiction
33166,Downhill Racer,Robert Redford|Gene Hackman|Camilla Sparv|Karl Michael Vogler|Jim McMullan,Michael Ritchie,sport|skiing,Drama
19307,Carry On Camping,Sid James|Charles Hawtrey|Joan Sims|Kenneth Williams|Terry Scott,Gerald Thomas,,Comedy
3171,Bambi Meets Godzilla,,Marv Newland,roe,Animation|Comedy
621,Grease,John Travolta|Olivia Newton-John|Stockard Channing|Jeff Conaway|Didi Conn,Randal Kleiser,flying car|street gang|running|graduation|musical,Music
579,Jaws 2,Roy Scheider|Lorraine Gary|Murray Hamilton|Joseph Mascolo|Jeffrey Kramer,Jeannot Szwarc,mayor|island|police chief|sailing|boat accident,Horror|Thriller
923,Dawn of the Dead,David Emge|Ken Foree|Scott H. Reiniger|Gaylen Ross|David Crawford,George A. Romero,total destruction|helicopter|news broadcast|materialism|machete,Horror
1924,Superman,Marlon Brando|Gene Hackman|Christopher Reeve|Ned Beatty|Jackie Cooper,Richard Donner,saving the world|journalist|dc comics|crime fighter|nuclear missile,Adventure|Fantasy|Action|Science Fiction
948,Halloween,Donald Pleasence|Jamie Lee Curtis|P.J. Soles|Nancy Kyes|Nick Castle,John Carpenter,female nudity|nudity|mask|babysitter|halloween,Horror|Thriller
8469,Animal House,John Belushi|Tim Matheson|John Vernon|Verna Bloom|Tom Hulce,John Landis,female nudity|sex|nudity|collage|fraternity,Comedy
6081,Revenge of the Pink Panther,Peter Sellers|Andrew Sachs|Herbert Lom|Burt Kwouk|Dyan Cannon,Blake Edwards,inspector,Action|Comedy|Thriller|Crime|Family
11778,The Deer Hunter,Robert De Niro|John Cazale|John Savage|Christopher Walken|Meryl Streep,Michael Cimino,vietnam veteran|pennsylvania|vietnam|party|escape,Drama|War
2153,The Driver,Ryan O'Neal|Bruce Dern|Isabelle Adjani|Ronee Blakley|Matt Clark,Walter Hill,1970s|auto|gritty,Action|Crime|Drama|Thriller
11455,Up in Smoke,Cheech Marin|Tommy Chong|Strother Martin|Edie Adams|Harold Fong,Lou Adler,smoking|ecstasy|drug traffic|drug mule|joint,Comedy
16642,Days of Heaven,Richard Gere|Brooke Adams|Linda Manz|Sam Shepard|Robert J. Wilke,Terrence Malick,love triangle|chicago|wife husband relationship|texas|field,Drama|Romance
23916,Paradise Alley,Sylvester Stallone|Lee Canalito|Armand Assante|Frank McRae|Anne Archer,Sylvester Stallone,dancing|brother brother relationship|ice|ghetto|sport,Action|Adventure|Drama
13333,Game of Death,Bruce Lee|Kareem Abdul-Jabbar|Chuck Norris|Colleen Camp|Dean Jagger,Robert Clouse,martial arts,Drama|Action|Thriller|Crime
74849,The Star Wars Holiday Special,Harrison Ford|Mark Hamill|Anthony Daniels|Carrie Fisher|Peter Mayhew,Steve Binder,holiday|musical|space|jedi|drunk,Adventure|Comedy|Family|Science Fiction|TV Movie
26973,Pretty Baby,Brooke Shields|Keith Carradine|Susan Sarandon|Frances Faye|Antonio Fargas,Louis Malle,prostitute|photographer|brothel|virgin|new orleans,Drama|History
11327,Midnight Express,Brad Davis|Irene Miracle|Bo Hopkins|Randy Quaid|John Hurt,Alan Parker,prison|drug smuggle|attempt to escape|escape|lawyer,Drama|Crime
123,The Lord of the Rings,Christopher Guard|William Squire|Michael Scholes|John Hurt|Simon Chandler,Ralph Bakshi,elves|dwarves|hobbits|mission,Drama|Animation|Adventure
11935,Capricorn One,Elliott Gould|James Brolin|Brenda Vaccaro|Sam Waterston|O.J. Simpson,Peter Hyams,helicopter|nasa|texas|spacecraft|beguilement,Drama|Action|Thriller|Science Fiction
15659,Foul Play,Chevy Chase|Goldie Hawn|Burgess Meredith|Eugene Roche|Dudley Moore,Colin Higgins,detective|murder|conspiracy|church|catholic,Comedy|Mystery|Thriller
11223,Coma,GeneviÃ¨ve Bujold|Michael Douglas|Elizabeth Ashley|Richard Widmark|Rip Torn,Michael Crichton,coma|boston|black market|suspense,Thriller|Mystery|Drama
4192,Death on the Nile,Peter Ustinov|Mia Farrow|Simon MacCorkindale|Lois Chiles|Angela Lansbury,John Guillermin,egypt|agatha christie|hercule poirot|shipboard,Mystery
25338,The Silent Partner,Elliott Gould|Christopher Plummer|Susannah York|CÃ©line Lomez|Michael Kirby,Daryl Duke,santa claus|bank robber|toronto|mall,Crime|Drama|Thriller
28932,F.I.S.T.,Sylvester Stallone|Rod Steiger|Peter Boyle|Melinda Dillon|David Huffman,Norman Jewison,,Drama|Action
17339,Force 10 from Navarone,Harrison Ford|Robert Shaw|Barbara Bach|Edward Fox|Franco Nero,Guy Hamilton,traitor|nazis|bridge|major|colonel,Action|Adventure|War|Thriller
9584,Convoy,Kris Kristofferson|Ali MacGraw|Ernest Borgnine|Burt Young|Madge Sinclair,Sam Peckinpah,male nudity|female nudity|police brutality|waitress|fight,Action|Comedy|Drama
11850,Invasion of the Body Snatchers,Donald Sutherland|Brooke Adams|Leonard Nimoy|Veronica Cartwright|Jeff Goldblum,Philip Kaufman,taxi|san francisco|epidemic|extraterrestrial invasion|extraterrestrial life form,Horror|Thriller|Science Fiction|Mystery
24831,Piranha,Heather Menzies|Kevin McCarthy|Dick Miller|Keenan Wynn|Barbara Steele,Joe Dante,us army|piranha|tent camp|eugenics,Horror
7010,The Wild Geese,Richard Burton|Roger Moore|Richard Harris|Hardy KrÃ¼ger|Stewart Granger,Andrew V. McLaglen,africa|mercenary|diplomat|private army|outlaw,Action|Thriller|War
22049,Starcrash,Marjoe Gortner|Caroline Munro|Christopher Plummer|David Hasselhoff|Robert Tessier,Luigi Cozzi,sex|lasergun|beautiful woman|female protagonist|suspended animation,Fantasy|Science Fiction
25239,Day of the Woman,Camille Keaton|Eron Tabor|Richard Pace|Anthony Nichols|Gunter Kleemann,Meir Zarchi,rape|castration|revenge|suspense|blood,Horror
15417,Every Which Way But Loose,Clint Eastwood|Sondra Locke|Beverly D'Angelo|Geoffrey Lewis|Ruth Gordon,James Fargo,bare knuckle boxing|waitress|fishing|camping|overweight,Action|Adventure|Comedy|Romance
24153,The Buddy Holly Story,Gary Busey|Don Stroud|Charles Martin Smith|Conrad Janis|William Jordan,Steve Rash,disc jockey|star|affection|from rags to riches|price of fame,Drama
14822,Return From Witch Mountain,Bette Davis|Christopher Lee|Kim Richards|Ike Eisenmann|Jack Soo,John Hough,,Adventure|Fantasy|Science Fiction|Family
24961,The Wiz,Diana Ross|Michael Jackson|Nipsey Russell|Ted Ross|Theresa Merritt,Sidney Lumet,melancholy|little dog|based on stage musical|based on film|wizard,Adventure|Family|Fantasy|Music|Science Fiction
34193,Magic,Anthony Hopkins|Ann-Margret|Burgess Meredith|Ed Lauter|E.J. AndrÃ©,Richard Attenborough,alter ego|ventriloquist|evil doll|dummy|magician,Drama|Horror|Thriller
55457,I Wanna Hold Your Hand,Nancy Allen|Bobby Di Cicco|Wendie Jo Sperber|Theresa Saldana|Marc McClure,Robert Zemeckis,music|reference to the beatles|friend,Comedy|Family
10766,Damien: Omen II,William Holden|Lee Grant|Jonathan Scott-Taylor|Robert Foxworth|Lance Henriksen,Don Taylor|Mike Hodges,prophecy|secret identity|devil's son|anti-christ|occultism,Action|Drama|Horror|Thriller
12237,Faces of Death,Michael Carr|Samuel Berkowitz|Mary Ellen Brighton|John Alan Schwartz|Adolf Hitler,John Alan Schwartz,suicide|doomed man|dying and death|autopsy|dead animal,Documentary|Horror
11837,Watership Down,John Hurt|Richard Briers|Michael Graham Cox|John Bennett|Simon Cadell,Martin Rosen,gore|animation|violence|rabbit|runt,Adventure|Animation|Drama
34130,Goin' South,Jack Nicholson|Mary Steenburgen|Christopher Lloyd|John Belushi|Veronica Cartwright,Jack Nicholson,death by hanging|gold rush,Comedy|Western
148980,Battlestar Galactica,"Richard Hatch|Dirk Benedict|Lorne Greene|Herb Jefferson, Jr.|Maren Jensen",Richard A. Colla|Alan J. Levi,space battle|space|edited from tv series|sensurround,Science Fiction|Adventure
46878,The Swarm,Michael Caine|Katharine Ross|Richard Widmark|Richard Chamberlain|Olivia de Havilland,Irwin Allen,disaster|bee,Action|Drama|Horror|Science Fiction
14839,Blue Collar,Richard Pryor|Harvey Keitel|Yaphet Kotto|Ed Begley Jr.|Harry Bellaver,Paul Schrader,robbery|bar|blackmail|drinking|union,Drama|Crime
12185,Heaven Can Wait,Warren Beatty|Julie Christie|James Mason|Jack Warden|Charles Grodin,Warren Beatty|Buck Henry,american football|sport|afterlife,Fantasy|Drama|Comedy|Romance
17212,Patrick,Susan Penhaligon|Robert Helpmann|Rod Mullinar|Bruce Barry|Julia Blake,Richard Franklin,telekinesis|psychic power|suspense|hospital|comatose,Horror|Science Fiction|Thriller
18387,Big Wednesday,Jan-Michael Vincent|William Katt|Gary Busey|Patti D'Arbanville|Lee Purcell,John Milius,surfing|sport|1960s,Drama
12611,The Fury,Kirk Douglas|John Cassavetes|Amy Irving|Carrie Snodgress|Charles Durning,Brian De Palma,intelligence|government agent,Drama|Horror|Science Fiction|Thriller
54000,Fedora,William Holden|Marthe Keller|Hildegard Knef|JosÃ© Ferrer|Frances Sternhagen,Billy Wilder,hollywood|actor|down on his luck,Drama|Romance
29143,Eyes of Laura Mars,Faye Dunaway|Tommy Lee Jones|Brad Dourif|Rene Auberjonois|RaÃºl JuliÃ¡,Irvin Kershner,photographer|fashion photographer,Drama|Horror|Mystery|Thriller
15867,Interiors,Diane Keaton|Kristin Griffith|Mary Beth Hurt|Richard Jordan|E.G. Marshall,Woody Allen,independent film,Drama
16241,The Boys from Brazil,Gregory Peck|Laurence Olivier|James Mason|Lilli Palmer|Uta Hagen,Franklin J. Schaffner,paraguay|mengele|nazi hunter|third reich,Horror|Drama|Thriller|Science Fiction
24998,Gates of Heaven,Lucille Billingsley|Zella Graham|Cal Harberts|Dan Harberts|Phil Harberts,Errol Morris,pet|pet cemetery|napa valley,Documentary
11623,The Medusa Touch,Richard Burton|Lino Ventura|Lee Remick|Harry Andrews|Alan Badel,Jack Gold,london|robbery|supernatural powers|telekinesis|execution,Horror|Thriller|Science Fiction
40060,The Manitou,Tony Curtis|Michael Ansara|Susan Strasberg|Stella Stevens|Jon Cedar,William Girdler,female nudity|based on novel|nudity|tarot cards|supernatural powers,Horror
31428,Someone's Watching Me!,Lauren Hutton|David Birney|Adrienne Barbeau|Len Lesser|Charles Cyphers,John Carpenter,stalker|suspense|stalking|made for television,Horror|Mystery|TV Movie|Thriller
2182,Attack of the Killer Tomatoes!,David Miller|George Wilson|Sharon Taylor|J. Stephen Peace|Ernie Meyers,John De Bello,mutation|aggression by plant|musical|tomato|vegetable,Comedy|Horror|Science Fiction
40081,Can que,Chen Kuan-Tai|Philip Kwok Chun-Fung|Lo Meng|Sun Chien|Lu Feng,Chang Cheh,,Action|Drama|Foreign
31948,Gray Lady Down,Charlton Heston|David Carradine|Stacy Keach|Ned Beatty|Stephen McHattie,David Greene,submarine|drowning|based on novel|rescue|disaster,Thriller|Adventure|History|Drama
39704,KISS Meets the Phantom of the Park,Paul Stanley|Gene Simmons|Ace Frehley|Peter Criss|Anthony Zerbe,Gordon Hessler,robot|amusement park|cheesy,Science Fiction|TV Movie
19378,The Cat from Outer Space,Ken Berry|Sandy Duncan|Harry Morgan|Roddy McDowall|McLean Stevenson,Norman Tokar,cat|alien,Comedy|Family|Science Fiction
31657,Coming Home,Jane Fonda|Jon Voight|Bruce Dern|Penelope Milford|Robert Carradine,Hal Ashby,wheelchair|vietnam|war|volunteer|love,Drama|Romance|War
16378,The Rutles: All You Need Is Cash,Eric Idle|John Halsey|Ricky Fataar|Neil Innes|Michael Palin,Eric Idle|Gary Weis,musical|mockumentary,Comedy
13963,The Last Waltz,Robbie Robertson|Rick Danko|Levon Helm|Richard Manuel|Garth Hudson,Martin Scorsese,1970s|music,Documentary|Music
39995,Long Weekend,John Hargreaves|Briony Behets|Mike McEwen|Roy Day|Michael Aitkens,Colin Eggleston,beach|camping|attack|nature,Horror|Thriller|Mystery
16214,Hooper,Burt Reynolds|Robert Klein|Adam West|Jan-Michael Vincent|Sally Field,Hal Needham,stuntman|hollywood,Action|Comedy
13377,How the Grinch Stole Christmas!,Boris Karloff|June Foray|Thurl Ravenscroft|Dal McKennon,Chuck Jones|Ben Washam,holiday|based on novel|monster|obsession|santa claus,Animation|Family|Comedy
1714,Fahrenheit 451,Oskar Werner|Julie Christie|Cyril Cusack|Bee Duffell|Jeremy Spenser,FranÃ§ois Truffaut,totalitarian regime|firemen|dystopia|book burning|dystopic future,Drama|Science Fiction
396,Who's Afraid of Virginia Woolf?,Elizabeth Taylor|Richard Burton|George Segal|Sandy Dennis|Agnes Flanagan,Mike Nichols,alcohol|adultery|professor|married couple|son,Drama
3591,One Million Years B.C.,Raquel Welch|John Richardson|Percy Herbert|Robert Brown|Martine Beswick,Don Chaffey,vulkan|new love|sapient|will to survive|volcano,Action|Adventure|Fantasy
2525,The Bible: In the Beginning...,Michael Parks|Ulla Bergryd|Richard Harris|Franco Nero|George C. Scott,John Huston,bible|christian|flood|noah|noah's ark,Drama
1052,Blow-Up,David Hemmings|Vanessa Redgrave|Sarah Miles|John Castle|Veruschka von Lehndorff,Michelangelo Antonioni,london|photographer|burglar|tennis|loss of sense of reality,Drama|Mystery|Thriller
874,A Man for All Seasons,Paul Scofield|Wendy Hiller|Leo McKern|Robert Shaw|Orson Welles,Fred Zinnemann,england|pope|beheading|death penalty|thomas more,Drama|History
2661,Batman,Adam West|Burt Ward|Cesar Romero|Burgess Meredith|Frank Gorshin,Leslie H. Martinson,submarine|dc comics|shark attack|shark|shark repelent,Family|Adventure|Comedy|Science Fiction|Crime
5780,Torn Curtain,Paul Newman|Julie Andrews|Lila Kedrova|HansjÃ¶rg Felmy|Tamara Toumanova,Alfred Hitchcock,cold war|east germany,Mystery|Thriller
6644,El Dorado,John Wayne|Robert Mitchum|James Caan|Charlene Holt|Paul Fix,Howard Hawks,sheriff|ranch|liquor|settler|revolver,Action|Western
4772,Cul-de-sac,Donald Pleasence|FranÃ§oise DorlÃ©ac|Lionel Stander|Iain Quarrier|Jack MacGowran,Roman Polanski,age difference|island|married couple|refrigerator,Comedy|Drama|Foreign|Thriller
1888,The Fortune Cookie,Jack Lemmon|Walter Matthau|Ron Rich|Judi West|Cliff Osmond,Billy Wilder,usa|american football|brother-in-law|wheelchair|honesty,Romance|Comedy
23030,Arabesque,Gregory Peck|Sophia Loren|Alan Badel|Kieron Moore|Carl Duering,Stanley Donen,spy|professor,Action|Adventure|Thriller
3001,How to Steal a Million,Audrey Hepburn|Peter O'Toole|Eli Wallach|Hugh Griffith|Charles Boyer,William Wyler,insurance fraud|theft|art thief|swinging 60s|forgery,Comedy|Crime|Romance
12639,Return of the Seven,Yul Brynner|Robert Fuller|JuliÃ¡n Mateos|Warren Oates|Claude Akins,Burt Kennedy,mexico|horseback riding|male friendship|sequel,Action|Western
5923,The Sand Pebbles,Steve McQueen|Richard Attenborough|Richard Crenna|Candice Bergen|Emmanuelle Arsan,Robert Wise,missionary|china|us navy|chinese|battle,Action|Adventure|Drama|War|Romance
38720,Walk Don't Run,Cary Grant|Samantha Eggar|Jim Hutton|John Standing|Miiko Taka,Charles Walters,hotel room|embassy|olympics|housing shortage,Comedy|Romance
19728,The Blue Max,George Peppard|James Mason|Ursula Andress|Jeremy Kemp|Karl Michael Vogler,John Guillermin,world war i|fighter pilot|biplane|flying ace,War|Action|Adventure|Drama
22383,The Professionals,Burt Lancaster|Lee Marvin|Robert Ryan|Woody Strode|Jack Palance,Richard Brooks,mexico|kidnapper|plan|rescue|desert,Action|Adventure|Western
13353,"It's the Great Pumpkin, Charlie Brown",Christopher Shea|Sally Dryer|Kathy Steinberg|Ann Altieri|Gail DeFaria,Bill Melendez,holiday,Family|Animation
34388,Funeral in Berlin,Michael Caine|Paul Hubschmid|Oskar Homolka|Eva Renzi|Guy Doleman,Guy Hamilton,berlin|berlin wall|england|spy|cold war,Thriller
42701,The Shooting,Will Hutchins|Millie Perkins|Jack Nicholson|Warren Oates|Charles Eastman,Monte Hellman,horseback riding|revenge|pursuit|desert|whistling,Western
36540,Winnie the Pooh and the Honey Tree,Sterling Holloway|Junius Matthews|Sebastian Cabot|Howard Morris|Hal Smith,Wolfgang Reitherman,,Animation|Family
29710,Khartoum,Charlton Heston|Laurence Olivier|Richard Johnson|Ralph Richardson|Alexander Knox,Basil Dearden|Eliot Elisofon,islam|siege|sudan|epic|victorian england,Adventure|Drama|War|History|Action
23728,Our Man Flint,James Coburn|Lee J. Cobb|Gila Golan|Edward Mulhare|Benson Fong,Daniel Mann,spy|spoof|derek flint|super spy,Adventure|Comedy|Fantasy|Science Fiction
5065,Carry On Cowboy,Sid James|Jim Dale|Angela Douglas|Kenneth Williams|Charles Hawtrey,Gerald Thomas,washington d.c.|carry on,Comedy|Western
17102,Dracula: Prince of Darkness,Christopher Lee|Barbara Shelley|Andrew Keir|Francis Matthews|Suzan Farmer,Terence Fisher,castle|vampire|dracula|sequel|blood,Horror
28763,Island of Terror,Peter Cushing|Edward Judd|Carole Gray|Eddie Byrne|Sam Kydd,Terence Fisher,monster|island|fog|bone|creature,Science Fiction|Horror
2161,Fantastic Voyage,Stephen Boyd|Raquel Welch|Edmond O'Brien|Donald Pleasence|Arthur O'Connell,Richard Fleischer,submarine|coma|claustrophobia|wound|laser,Adventure|Science Fiction
28270,Gambit,Michael Caine|Shirley MacLaine|Herbert Lom|John Abbott|Roger C. Carmel,Ronald Neame,master thief,Action|Comedy|Crime
